chr	start	end	count
Pf3D7_13_v3	1623001	1624001	149
Pf3D7_13_v3	1626001	1627001	55
Pf3D7_13_v3	1629001	1630001	58
Pf3D7_13_v3	1632001	1633001	35
Pf3D7_13_v3	1635001	1636001	49
Pf3D7_13_v3	1638001	1639001	74
Pf3D7_13_v3	1641001	1642001	214
Pf3D7_13_v3	1644001	1645001	310
Pf3D7_13_v3	1647001	1648001	264
Pf3D7_13_v3	1650001	1651001	265
Pf3D7_13_v3	1653001	1654001	150
Pf3D7_13_v3	1656001	1657001	127
Pf3D7_13_v3	1659001	1660001	159
Pf3D7_13_v3	1662001	1663001	419
Pf3D7_13_v3	1665001	1666001	249
Pf3D7_13_v3	1668001	1669001	157
Pf3D7_13_v3	1671001	1672001	97
Pf3D7_13_v3	1674001	1675001	52
Pf3D7_13_v3	1677001	1678001	66
Pf3D7_13_v3	1680001	1681001	123
Pf3D7_13_v3	1683001	1684001	392
Pf3D7_13_v3	1686001	1687001	846
Pf3D7_13_v3	1689001	1690001	1307
Pf3D7_13_v3	1692001	1693001	1694
Pf3D7_13_v3	1695001	1696001	754
Pf3D7_13_v3	1698001	1699001	193
Pf3D7_13_v3	1701001	1702001	208
Pf3D7_13_v3	1704001	1705001	174
Pf3D7_13_v3	1707001	1708001	486
Pf3D7_13_v3	1710001	1711001	878
Pf3D7_13_v3	1713001	1714001	374
Pf3D7_13_v3	1716001	1717001	195
Pf3D7_13_v3	1719001	1720001	142
Pf3D7_13_v3	1722001	1723001	92
Pf3D7_13_v3	1725001	1726001	90
Pf3D7_13_v3	1728001	1729001	205
Pf3D7_13_v3	1731001	1732001	784
Pf3D7_13_v3	1734001	1735001	1736
Pf3D7_13_v3	1737001	1738001	733
Pf3D7_13_v3	1740001	1741001	358
Pf3D7_13_v3	1743001	1744001	198
Pf3D7_13_v3	1746001	1747001	137
Pf3D7_13_v3	1749001	1750001	149
Pf3D7_13_v3	1752001	1753001	147
Pf3D7_13_v3	1755001	1756001	84
Pf3D7_13_v3	1758001	1759001	187
Pf3D7_13_v3	1761001	1762001	183
Pf3D7_13_v3	1764001	1765001	190
Pf3D7_13_v3	1767001	1768001	228
Pf3D7_13_v3	1770001	1771001	146
Pf3D7_13_v3	1773001	1774001	237
Pf3D7_13_v3	1776001	1777001	341
Pf3D7_13_v3	1779001	1780001	320
Pf3D7_13_v3	1782001	1783001	465
Pf3D7_13_v3	1785001	1786001	275
Pf3D7_13_v3	1788001	1789001	365
Pf3D7_13_v3	1791001	1792001	248
Pf3D7_13_v3	1794001	1795001	422
Pf3D7_13_v3	1797001	1798001	154
Pf3D7_13_v3	1800001	1801001	214
Pf3D7_13_v3	1803001	1804001	1068
Pf3D7_13_v3	1806001	1807001	3576
Pf3D7_13_v3	1809001	1810001	1464
Pf3D7_13_v3	1812001	1813001	1121
Pf3D7_13_v3	1815001	1816001	1220
Pf3D7_13_v3	1818001	1819001	441
Pf3D7_13_v3	1821001	1822001	226
Pf3D7_13_v3	1824001	1825001	134
Pf3D7_13_v3	1827001	1828001	128
Pf3D7_13_v3	1830001	1831001	138
Pf3D7_13_v3	1833001	1834001	138
Pf3D7_13_v3	1836001	1837001	290
Pf3D7_13_v3	1839001	1840001	330
Pf3D7_13_v3	1842001	1843001	257
Pf3D7_13_v3	1845001	1846001	95
Pf3D7_13_v3	1848001	1849001	40
Pf3D7_13_v3	1851001	1852001	33
Pf3D7_13_v3	1854001	1855001	35
Pf3D7_13_v3	1857001	1858001	68
Pf3D7_13_v3	1860001	1861001	102
Pf3D7_13_v3	1863001	1864001	226
Pf3D7_13_v3	1866001	1867001	209
Pf3D7_13_v3	1869001	1870001	290
Pf3D7_13_v3	1872001	1873001	389
Pf3D7_13_v3	1875001	1876001	305
Pf3D7_13_v3	1878001	1879001	161
Pf3D7_13_v3	1881001	1882001	128
Pf3D7_13_v3	1884001	1885001	206
Pf3D7_13_v3	1887001	1888001	137
Pf3D7_13_v3	1890001	1891001	112
Pf3D7_13_v3	1893001	1894001	72
Pf3D7_13_v3	1896001	1897001	382
Pf3D7_13_v3	1899001	1900001	422
Pf3D7_13_v3	1902001	1903001	164
Pf3D7_13_v3	1905001	1906001	270
Pf3D7_13_v3	1908001	1909001	258
Pf3D7_13_v3	1911001	1912001	676
Pf3D7_13_v3	1914001	1915001	770
Pf3D7_13_v3	1917001	1918001	1274
Pf3D7_13_v3	1920001	1921001	734
Pf3D7_13_v3	1923001	1924001	612
Pf3D7_13_v3	1926001	1927001	263
Pf3D7_13_v3	1929001	1930001	387
Pf3D7_13_v3	1932001	1933001	1058
Pf3D7_13_v3	1935001	1936001	793
Pf3D7_13_v3	1938001	1939001	1570
Pf3D7_13_v3	1941001	1942001	1842
Pf3D7_13_v3	1944001	1945001	1443
Pf3D7_13_v3	1947001	1948001	419
Pf3D7_13_v3	1950001	1951001	330
Pf3D7_13_v3	1953001	1954001	566
Pf3D7_13_v3	1956001	1957001	262
Pf3D7_13_v3	1959001	1960001	185
Pf3D7_13_v3	1962001	1963001	272
Pf3D7_13_v3	1965001	1966001	532
Pf3D7_13_v3	1968001	1969001	304
Pf3D7_13_v3	1971001	1972001	196
Pf3D7_13_v3	1974001	1975001	156
Pf3D7_13_v3	1977001	1978001	64
Pf3D7_13_v3	1980001	1981001	154
Pf3D7_13_v3	1983001	1984001	133
Pf3D7_13_v3	1986001	1987001	250
Pf3D7_13_v3	1989001	1990001	828
Pf3D7_13_v3	1992001	1993001	838
Pf3D7_13_v3	1995001	1996001	733
Pf3D7_13_v3	1998001	1999001	588
Pf3D7_13_v3	2001001	2002001	1179
Pf3D7_13_v3	2004001	2005001	869
Pf3D7_13_v3	2007001	2008001	128
Pf3D7_13_v3	2010001	2011001	169
Pf3D7_13_v3	2013001	2014001	968
Pf3D7_13_v3	2016001	2017001	3613
Pf3D7_13_v3	2019001	2020001	2343
Pf3D7_13_v3	2022001	2023001	700
Pf3D7_13_v3	2025001	2026001	1326
Pf3D7_13_v3	2028001	2029001	1225
Pf3D7_13_v3	2031001	2032001	570
Pf3D7_13_v3	2034001	2035001	308
Pf3D7_13_v3	2037001	2038001	826
Pf3D7_13_v3	2040001	2041001	1454
Pf3D7_13_v3	2043001	2044001	578
Pf3D7_13_v3	2046001	2047001	367
Pf3D7_13_v3	2049001	2050001	353
Pf3D7_13_v3	2052001	2053001	141
Pf3D7_13_v3	2055001	2056001	90
Pf3D7_13_v3	2058001	2059001	98
Pf3D7_13_v3	2061001	2062001	183
Pf3D7_13_v3	2064001	2065001	1081
Pf3D7_13_v3	2067001	2068001	1409
Pf3D7_13_v3	2070001	2071001	1268
Pf3D7_13_v3	2073001	2074001	896
Pf3D7_13_v3	2076001	2077001	946
Pf3D7_13_v3	2079001	2080001	856
Pf3D7_13_v3	2082001	2083001	472
Pf3D7_13_v3	2085001	2086001	892
Pf3D7_13_v3	2088001	2089001	532
Pf3D7_13_v3	2091001	2092001	644
Pf3D7_13_v3	2094001	2095001	801
Pf3D7_13_v3	2097001	2098001	467
Pf3D7_13_v3	2100001	2101001	368
Pf3D7_13_v3	2103001	2104001	272
Pf3D7_13_v3	2106001	2107001	695
Pf3D7_13_v3	2109001	2110001	676
Pf3D7_13_v3	2112001	2113001	272
Pf3D7_13_v3	2115001	2116001	253
Pf3D7_13_v3	2118001	2119001	157
Pf3D7_13_v3	2121001	2122001	243
Pf3D7_13_v3	2124001	2125001	205
Pf3D7_13_v3	2127001	2128001	170
Pf3D7_13_v3	2130001	2131001	131
Pf3D7_13_v3	2133001	2134001	236
Pf3D7_13_v3	2136001	2137001	206
Pf3D7_13_v3	2139001	2140001	215
Pf3D7_13_v3	2142001	2143001	555
Pf3D7_13_v3	2145001	2146001	721
Pf3D7_13_v3	2148001	2149001	181
Pf3D7_13_v3	2151001	2152001	128
Pf3D7_13_v3	2154001	2155001	177
Pf3D7_13_v3	2157001	2158001	581
Pf3D7_13_v3	2160001	2161001	527
Pf3D7_13_v3	2163001	2164001	468
Pf3D7_13_v3	2166001	2167001	123
Pf3D7_13_v3	2169001	2170001	66
Pf3D7_13_v3	2172001	2173001	172
Pf3D7_13_v3	2175001	2176001	113
Pf3D7_13_v3	2178001	2179001	246
Pf3D7_13_v3	2181001	2182001	335
Pf3D7_13_v3	2184001	2185001	218
Pf3D7_13_v3	2187001	2188001	175
Pf3D7_13_v3	2190001	2191001	83
Pf3D7_13_v3	2193001	2194001	97
Pf3D7_13_v3	2196001	2197001	86
Pf3D7_13_v3	2199001	2200001	127
Pf3D7_13_v3	2202001	2203001	186
Pf3D7_13_v3	2205001	2206001	243
Pf3D7_13_v3	2208001	2209001	840
Pf3D7_13_v3	2211001	2212001	2973
Pf3D7_13_v3	2214001	2215001	401
Pf3D7_13_v3	2217001	2218001	217
Pf3D7_13_v3	2220001	2221001	558
Pf3D7_13_v3	2223001	2224001	1145
Pf3D7_13_v3	2226001	2227001	973
Pf3D7_13_v3	2229001	2230001	475
Pf3D7_13_v3	2232001	2233001	298
Pf3D7_13_v3	2235001	2236001	179
Pf3D7_13_v3	2238001	2239001	288
Pf3D7_13_v3	2241001	2242001	216
Pf3D7_13_v3	2244001	2245001	334
Pf3D7_13_v3	2247001	2248001	537
Pf3D7_13_v3	2250001	2251001	676
Pf3D7_13_v3	2253001	2254001	586
Pf3D7_13_v3	2256001	2257001	201
Pf3D7_13_v3	2259001	2260001	253
Pf3D7_13_v3	2262001	2263001	319
Pf3D7_13_v3	2265001	2266001	107
Pf3D7_13_v3	2268001	2269001	38
Pf3D7_13_v3	2271001	2272001	30
Pf3D7_13_v3	2274001	2275001	48
Pf3D7_13_v3	2277001	2278001	90
Pf3D7_13_v3	2280001	2281001	155
Pf3D7_13_v3	2283001	2284001	79
Pf3D7_13_v3	2286001	2287001	113
Pf3D7_13_v3	2289001	2290001	186
Pf3D7_13_v3	2292001	2293001	126
Pf3D7_13_v3	2295001	2296001	240
Pf3D7_13_v3	2298001	2299001	374
Pf3D7_13_v3	2301001	2302001	879
Pf3D7_13_v3	2304001	2305001	834
Pf3D7_13_v3	2307001	2308001	420
Pf3D7_13_v3	2310001	2311001	369
Pf3D7_13_v3	2313001	2314001	1010
Pf3D7_13_v3	2316001	2317001	501
Pf3D7_13_v3	2319001	2320001	247
Pf3D7_13_v3	2322001	2323001	418
Pf3D7_13_v3	2325001	2326001	689
Pf3D7_13_v3	2328001	2329001	281
Pf3D7_13_v3	2331001	2332001	117
Pf3D7_13_v3	2334001	2335001	247
Pf3D7_13_v3	2337001	2338001	707
Pf3D7_13_v3	2340001	2341001	951
Pf3D7_13_v3	2343001	2344001	626
Pf3D7_13_v3	2346001	2347001	572
Pf3D7_13_v3	2349001	2350001	346
Pf3D7_13_v3	2352001	2353001	308
Pf3D7_13_v3	2355001	2356001	269
Pf3D7_13_v3	2358001	2359001	461
Pf3D7_13_v3	2361001	2362001	445
Pf3D7_13_v3	2364001	2365001	149
Pf3D7_13_v3	2367001	2368001	200
Pf3D7_13_v3	2370001	2371001	339
Pf3D7_13_v3	2373001	2374001	595
Pf3D7_13_v3	2376001	2377001	921
Pf3D7_13_v3	2379001	2380001	1140
Pf3D7_13_v3	2382001	2383001	754
Pf3D7_13_v3	2385001	2386001	1162
Pf3D7_13_v3	2388001	2389001	769
Pf3D7_13_v3	2391001	2392001	503
Pf3D7_13_v3	2394001	2395001	231
Pf3D7_13_v3	2397001	2398001	135
Pf3D7_13_v3	2400001	2401001	143
Pf3D7_13_v3	2403001	2404001	185
Pf3D7_13_v3	2406001	2407001	227
Pf3D7_13_v3	2409001	2410001	267
Pf3D7_13_v3	2412001	2413001	496
Pf3D7_13_v3	2415001	2416001	313
Pf3D7_13_v3	2418001	2419001	237
Pf3D7_13_v3	2421001	2422001	227
Pf3D7_13_v3	2424001	2425001	784
Pf3D7_13_v3	2427001	2428001	1244
Pf3D7_13_v3	2430001	2431001	623
Pf3D7_13_v3	2433001	2434001	114
Pf3D7_13_v3	2436001	2437001	45
Pf3D7_13_v3	2439001	2440001	65
Pf3D7_13_v3	2442001	2443001	74
Pf3D7_13_v3	2445001	2446001	51
Pf3D7_13_v3	2448001	2449001	85
Pf3D7_13_v3	2451001	2452001	45
Pf3D7_13_v3	2454001	2455001	215
Pf3D7_13_v3	2457001	2458001	481
Pf3D7_13_v3	2460001	2461001	966
Pf3D7_13_v3	2463001	2464001	350
Pf3D7_13_v3	2466001	2467001	188
Pf3D7_13_v3	2469001	2470001	97
Pf3D7_13_v3	2472001	2473001	35
Pf3D7_13_v3	2475001	2476001	8
Pf3D7_13_v3	2478001	2479001	3
Pf3D7_13_v3	2481001	2482001	7
Pf3D7_13_v3	2484001	2485001	21
Pf3D7_13_v3	2487001	2488001	60
Pf3D7_13_v3	2490001	2491001	96
Pf3D7_13_v3	2493001	2494001	171
Pf3D7_13_v3	2496001	2497001	327
Pf3D7_13_v3	2499001	2500001	482
Pf3D7_13_v3	2502001	2503001	333
Pf3D7_13_v3	2505001	2506001	143
Pf3D7_13_v3	2508001	2509001	150
Pf3D7_13_v3	2511001	2512001	48
Pf3D7_13_v3	2514001	2515001	48
Pf3D7_13_v3	2517001	2518001	141
Pf3D7_13_v3	2520001	2521001	257
Pf3D7_13_v3	2523001	2524001	190
Pf3D7_13_v3	2526001	2527001	83
Pf3D7_13_v3	2529001	2530001	130
Pf3D7_13_v3	2532001	2533001	155
Pf3D7_13_v3	2535001	2536001	310
Pf3D7_13_v3	2538001	2539001	276
Pf3D7_13_v3	2541001	2542001	269
Pf3D7_13_v3	2544001	2545001	375
Pf3D7_13_v3	2547001	2548001	982
Pf3D7_13_v3	2550001	2551001	767
Pf3D7_13_v3	2553001	2554001	344
Pf3D7_13_v3	2556001	2557001	167
Pf3D7_13_v3	2559001	2560001	136
Pf3D7_13_v3	2562001	2563001	72
Pf3D7_13_v3	2565001	2566001	86
Pf3D7_13_v3	2568001	2569001	258
Pf3D7_13_v3	2571001	2572001	524
Pf3D7_13_v3	2574001	2575001	1225
Pf3D7_13_v3	2577001	2578001	818
Pf3D7_13_v3	2580001	2581001	159
Pf3D7_13_v3	2583001	2584001	149
Pf3D7_13_v3	2586001	2587001	133
Pf3D7_13_v3	2589001	2590001	581
Pf3D7_13_v3	2592001	2593001	818
Pf3D7_13_v3	2595001	2596001	748
Pf3D7_13_v3	2598001	2599001	185
Pf3D7_13_v3	2601001	2602001	169
Pf3D7_13_v3	2604001	2605001	160
Pf3D7_13_v3	2607001	2608001	99
Pf3D7_13_v3	2610001	2611001	100
Pf3D7_13_v3	2613001	2614001	217
Pf3D7_13_v3	2616001	2617001	390
Pf3D7_13_v3	2619001	2620001	243
Pf3D7_13_v3	2622001	2623001	148
Pf3D7_13_v3	2625001	2626001	357
Pf3D7_13_v3	2628001	2629001	467
Pf3D7_13_v3	2631001	2632001	340
Pf3D7_13_v3	2634001	2635001	118
Pf3D7_13_v3	2637001	2638001	144
Pf3D7_13_v3	2640001	2641001	667
Pf3D7_13_v3	2643001	2644001	369
Pf3D7_13_v3	2646001	2647001	452
Pf3D7_13_v3	2649001	2650001	818
Pf3D7_13_v3	2652001	2653001	579
Pf3D7_13_v3	2655001	2656001	330
Pf3D7_13_v3	2658001	2659001	864
Pf3D7_13_v3	2661001	2662001	257
Pf3D7_13_v3	2664001	2665001	280
Pf3D7_13_v3	2667001	2668001	174
Pf3D7_13_v3	2670001	2671001	392
Pf3D7_13_v3	2673001	2674001	401
Pf3D7_13_v3	2676001	2677001	348
Pf3D7_13_v3	2679001	2680001	2880
Pf3D7_13_v3	2682001	2683001	423
Pf3D7_13_v3	2685001	2686001	197
Pf3D7_13_v3	2688001	2689001	141
Pf3D7_13_v3	2691001	2692001	337
Pf3D7_13_v3	2694001	2695001	211
Pf3D7_13_v3	2697001	2698001	108
Pf3D7_13_v3	2700001	2701001	77
Pf3D7_13_v3	2703001	2704001	31
Pf3D7_13_v3	2706001	2707001	99
Pf3D7_13_v3	2709001	2710001	302
Pf3D7_13_v3	2712001	2713001	183
Pf3D7_13_v3	2715001	2716001	113
Pf3D7_13_v3	2718001	2719001	133
Pf3D7_13_v3	2721001	2722001	335
Pf3D7_13_v3	2724001	2725001	362
Pf3D7_13_v3	2727001	2728001	598
Pf3D7_13_v3	2730001	2731001	943
Pf3D7_13_v3	2733001	2734001	426
Pf3D7_13_v3	2736001	2737001	273
Pf3D7_13_v3	2739001	2740001	32
Pf3D7_13_v3	2742001	2743001	89
Pf3D7_13_v3	2745001	2746001	141
Pf3D7_13_v3	2748001	2749001	279
Pf3D7_13_v3	2751001	2752001	251
Pf3D7_13_v3	2754001	2755001	559
Pf3D7_13_v3	2757001	2758001	1011
Pf3D7_13_v3	2760001	2761001	762
Pf3D7_13_v3	2763001	2764001	897
Pf3D7_13_v3	2766001	2767001	554
Pf3D7_13_v3	2769001	2770001	358
Pf3D7_13_v3	2772001	2773001	521
Pf3D7_13_v3	2775001	2776001	465
Pf3D7_13_v3	2778001	2779001	207
Pf3D7_13_v3	2781001	2782001	45
Pf3D7_13_v3	2784001	2785001	25
Pf3D7_13_v3	2787001	2788001	35
Pf3D7_13_v3	2790001	2791001	69
Pf3D7_13_v3	2793001	2794001	28
Pf3D7_13_v3	2796001	2797001	30
Pf3D7_13_v3	2799001	2800001	53
Pf3D7_13_v3	2802001	2803001	28
Pf3D7_13_v3	2805001	2806001	18
Pf3D7_13_v3	2808001	2809001	23
Pf3D7_13_v3	2811001	2812001	14
Pf3D7_13_v3	2814001	2815001	12
Pf3D7_13_v3	2817001	2818001	6
Pf3D7_13_v3	2820001	2821001	30
Pf3D7_13_v3	2823001	2824001	141
Pf3D7_13_v3	2826001	2827001	237
Pf3D7_13_v3	2829001	2830001	163
Pf3D7_13_v3	2832001	2833001	134
Pf3D7_13_v3	2835001	2836001	50
Pf3D7_13_v3	2838001	2839001	20
Pf3D7_13_v3	2841001	2842001	25
Pf3D7_13_v3	2844001	2845001	16
Pf3D7_13_v3	2847001	2848001	46
Pf3D7_13_v3	2850001	2851001	47
Pf3D7_13_v3	2853001	2854001	59
Pf3D7_13_v3	2856001	2857001	172
Pf3D7_13_v3	2859001	2860001	100
Pf3D7_13_v3	2862001	2863001	31
Pf3D7_13_v3	2865001	2866001	16
Pf3D7_13_v3	2868001	2869001	30
Pf3D7_13_v3	2871001	2872001	12
Pf3D7_13_v3	2874001	2875001	6
Pf3D7_13_v3	2877001	2878001	84
Pf3D7_13_v3	2880001	2881001	138
Pf3D7_13_v3	2883001	2884001	26
Pf3D7_13_v3	2886001	2887001	113
Pf3D7_13_v3	2889001	2890001	11
Pf3D7_13_v3	2892001	2893001	1
Pf3D7_13_v3	2895001	2896001	8
Pf3D7_13_v3	2898001	2899001	1
Pf3D7_13_v3	2901001	2902001	1
Pf3D7_13_v3	2904001	2905001	0
Pf3D7_13_v3	2907001	2908001	1
Pf3D7_13_v3	2910001	2911001	0
Pf3D7_13_v3	2913001	2914001	1
Pf3D7_13_v3	2916001	2917001	1
Pf3D7_13_v3	2919001	2920001	2
Pf3D7_13_v3	2922001	2923001	1
Pf3D7_13_v3	2925001	2926001	0
Pf3D7_13_v3	2925236	2926236	0
Pf3D7_14_v3	1	1001	0
Pf3D7_14_v3	3001	4001	3
Pf3D7_14_v3	6001	7001	80
Pf3D7_14_v3	9001	10001	56
Pf3D7_14_v3	12001	13001	64
Pf3D7_14_v3	15001	16001	8
Pf3D7_14_v3	18001	19001	29
Pf3D7_14_v3	21001	22001	21
Pf3D7_14_v3	24001	25001	26
Pf3D7_14_v3	27001	28001	22
Pf3D7_14_v3	30001	31001	103
Pf3D7_14_v3	33001	34001	29
Pf3D7_14_v3	36001	37001	47
Pf3D7_14_v3	39001	40001	49
Pf3D7_14_v3	42001	43001	191
Pf3D7_14_v3	45001	46001	87
Pf3D7_14_v3	48001	49001	143
Pf3D7_14_v3	51001	52001	169
Pf3D7_14_v3	54001	55001	99
Pf3D7_14_v3	57001	58001	104
Pf3D7_14_v3	60001	61001	265
Pf3D7_14_v3	63001	64001	281
Pf3D7_14_v3	66001	67001	434
Pf3D7_14_v3	69001	70001	842
Pf3D7_14_v3	72001	73001	371
Pf3D7_14_v3	75001	76001	491
Pf3D7_14_v3	78001	79001	254
Pf3D7_14_v3	81001	82001	161
Pf3D7_14_v3	84001	85001	353
Pf3D7_14_v3	87001	88001	883
Pf3D7_14_v3	90001	91001	664
Pf3D7_14_v3	93001	94001	330
Pf3D7_14_v3	96001	97001	216
Pf3D7_14_v3	99001	100001	530
Pf3D7_14_v3	102001	103001	378
Pf3D7_14_v3	105001	106001	836
Pf3D7_14_v3	108001	109001	821
Pf3D7_14_v3	111001	112001	1151
Pf3D7_14_v3	114001	115001	1146
Pf3D7_14_v3	117001	118001	799
Pf3D7_14_v3	120001	121001	461
Pf3D7_14_v3	123001	124001	532
Pf3D7_14_v3	126001	127001	742
Pf3D7_14_v3	129001	130001	717
Pf3D7_14_v3	132001	133001	483
Pf3D7_14_v3	135001	136001	709
Pf3D7_14_v3	138001	139001	765
Pf3D7_14_v3	141001	142001	776
Pf3D7_14_v3	144001	145001	371
Pf3D7_14_v3	147001	148001	430
Pf3D7_14_v3	150001	151001	333
Pf3D7_14_v3	153001	154001	224
Pf3D7_14_v3	156001	157001	303
Pf3D7_14_v3	159001	160001	102
Pf3D7_14_v3	162001	163001	115
Pf3D7_14_v3	165001	166001	370
Pf3D7_14_v3	168001	169001	295
Pf3D7_14_v3	171001	172001	163
Pf3D7_14_v3	174001	175001	169
Pf3D7_14_v3	177001	178001	223
Pf3D7_14_v3	180001	181001	474
Pf3D7_14_v3	183001	184001	305
Pf3D7_14_v3	186001	187001	715
Pf3D7_14_v3	189001	190001	717
Pf3D7_14_v3	192001	193001	860
Pf3D7_14_v3	195001	196001	871
Pf3D7_14_v3	198001	199001	1029
Pf3D7_14_v3	201001	202001	573
Pf3D7_14_v3	204001	205001	919
Pf3D7_14_v3	207001	208001	453
Pf3D7_14_v3	210001	211001	1061
Pf3D7_14_v3	213001	214001	1022
Pf3D7_14_v3	216001	217001	853
Pf3D7_14_v3	219001	220001	93
Pf3D7_14_v3	222001	223001	218
Pf3D7_14_v3	225001	226001	480
Pf3D7_14_v3	228001	229001	247
Pf3D7_14_v3	231001	232001	81
Pf3D7_14_v3	234001	235001	462
Pf3D7_14_v3	237001	238001	531
Pf3D7_14_v3	240001	241001	213
Pf3D7_14_v3	243001	244001	561
Pf3D7_14_v3	246001	247001	434
Pf3D7_14_v3	249001	250001	327
Pf3D7_14_v3	252001	253001	122
Pf3D7_14_v3	255001	256001	33
Pf3D7_14_v3	258001	259001	20
Pf3D7_14_v3	261001	262001	39
Pf3D7_14_v3	264001	265001	114
Pf3D7_14_v3	267001	268001	573
Pf3D7_14_v3	270001	271001	532
Pf3D7_14_v3	273001	274001	652
Pf3D7_14_v3	276001	277001	331
Pf3D7_14_v3	279001	280001	125
Pf3D7_14_v3	282001	283001	86
Pf3D7_14_v3	285001	286001	46
Pf3D7_14_v3	288001	289001	25
Pf3D7_14_v3	291001	292001	17
Pf3D7_14_v3	294001	295001	19
Pf3D7_14_v3	297001	298001	37
Pf3D7_14_v3	300001	301001	96
Pf3D7_14_v3	303001	304001	586
Pf3D7_14_v3	306001	307001	742
Pf3D7_14_v3	309001	310001	158
Pf3D7_14_v3	312001	313001	355
Pf3D7_14_v3	315001	316001	667
Pf3D7_14_v3	318001	319001	313
Pf3D7_14_v3	321001	322001	204
Pf3D7_14_v3	324001	325001	374
Pf3D7_14_v3	327001	328001	762
Pf3D7_14_v3	330001	331001	690
Pf3D7_14_v3	333001	334001	676
Pf3D7_14_v3	336001	337001	1160
Pf3D7_14_v3	339001	340001	1514
Pf3D7_14_v3	342001	343001	1171
Pf3D7_14_v3	345001	346001	791
Pf3D7_14_v3	348001	349001	367
Pf3D7_14_v3	351001	352001	372
Pf3D7_14_v3	354001	355001	710
Pf3D7_14_v3	357001	358001	485
Pf3D7_14_v3	360001	361001	384
Pf3D7_14_v3	363001	364001	184
Pf3D7_14_v3	366001	367001	282
Pf3D7_14_v3	369001	370001	406
Pf3D7_14_v3	372001	373001	806
Pf3D7_14_v3	375001	376001	713
Pf3D7_14_v3	378001	379001	929
Pf3D7_14_v3	381001	382001	741
Pf3D7_14_v3	384001	385001	823
Pf3D7_14_v3	387001	388001	788
Pf3D7_14_v3	390001	391001	120
Pf3D7_14_v3	393001	394001	209
Pf3D7_14_v3	396001	397001	191
Pf3D7_14_v3	399001	400001	171
Pf3D7_14_v3	402001	403001	258
Pf3D7_14_v3	405001	406001	635
Pf3D7_14_v3	408001	409001	711
Pf3D7_14_v3	411001	412001	255
Pf3D7_14_v3	414001	415001	187
Pf3D7_14_v3	417001	418001	160
Pf3D7_14_v3	420001	421001	103
Pf3D7_14_v3	423001	424001	168
Pf3D7_14_v3	426001	427001	99
Pf3D7_14_v3	429001	430001	138
Pf3D7_14_v3	432001	433001	140
Pf3D7_14_v3	435001	436001	188
Pf3D7_14_v3	438001	439001	179
Pf3D7_14_v3	441001	442001	508
Pf3D7_14_v3	444001	445001	855
Pf3D7_14_v3	447001	448001	715
Pf3D7_14_v3	450001	451001	579
Pf3D7_14_v3	453001	454001	405
Pf3D7_14_v3	456001	457001	519
Pf3D7_14_v3	459001	460001	267
Pf3D7_14_v3	462001	463001	888
Pf3D7_14_v3	465001	466001	844
Pf3D7_14_v3	468001	469001	472
Pf3D7_14_v3	471001	472001	271
Pf3D7_14_v3	474001	475001	455
Pf3D7_14_v3	477001	478001	985
Pf3D7_14_v3	480001	481001	1248
Pf3D7_14_v3	483001	484001	563
Pf3D7_14_v3	486001	487001	792
Pf3D7_14_v3	489001	490001	999
Pf3D7_14_v3	492001	493001	379
Pf3D7_14_v3	495001	496001	417
Pf3D7_14_v3	498001	499001	622
Pf3D7_14_v3	501001	502001	457
Pf3D7_14_v3	504001	505001	380
Pf3D7_14_v3	507001	508001	176
Pf3D7_14_v3	510001	511001	411
Pf3D7_14_v3	513001	514001	294
Pf3D7_14_v3	516001	517001	696
Pf3D7_14_v3	519001	520001	348
Pf3D7_14_v3	522001	523001	282
Pf3D7_14_v3	525001	526001	1642
Pf3D7_14_v3	528001	529001	1485
Pf3D7_14_v3	531001	532001	2679
Pf3D7_14_v3	534001	535001	458
Pf3D7_14_v3	537001	538001	548
Pf3D7_14_v3	540001	541001	792
Pf3D7_14_v3	543001	544001	1482
Pf3D7_14_v3	546001	547001	740
Pf3D7_14_v3	549001	550001	369
Pf3D7_14_v3	552001	553001	217
Pf3D7_14_v3	555001	556001	253
Pf3D7_14_v3	558001	559001	339
Pf3D7_14_v3	561001	562001	1823
Pf3D7_14_v3	564001	565001	4293
Pf3D7_14_v3	567001	568001	2367
Pf3D7_14_v3	570001	571001	200
Pf3D7_14_v3	573001	574001	107
Pf3D7_14_v3	576001	577001	238
Pf3D7_14_v3	579001	580001	420
Pf3D7_14_v3	582001	583001	562
Pf3D7_14_v3	585001	586001	499
Pf3D7_14_v3	588001	589001	300
Pf3D7_14_v3	591001	592001	244
Pf3D7_14_v3	594001	595001	1449
Pf3D7_14_v3	597001	598001	1756
Pf3D7_14_v3	600001	601001	384
Pf3D7_14_v3	603001	604001	440
Pf3D7_14_v3	606001	607001	376
Pf3D7_14_v3	609001	610001	180
Pf3D7_14_v3	612001	613001	319
Pf3D7_14_v3	615001	616001	178
Pf3D7_14_v3	618001	619001	252
Pf3D7_14_v3	621001	622001	232
Pf3D7_14_v3	624001	625001	431
Pf3D7_14_v3	627001	628001	346
Pf3D7_14_v3	630001	631001	245
Pf3D7_14_v3	633001	634001	407
Pf3D7_14_v3	636001	637001	199
Pf3D7_14_v3	639001	640001	167
Pf3D7_14_v3	642001	643001	234
Pf3D7_14_v3	645001	646001	214
Pf3D7_14_v3	648001	649001	331
